Age,Gender,Weight (kg),Height (m),Max_BPM,Avg_BPM,Resting_BPM,Session_Duration (hours),Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake (liters),Workout_Frequency (days/week),Experience_Level,BMI,Calories_per_hour,Water_per_kg,HRR,Rel_Intensity
38.0,Male,53.6,1.7,188.0,126.0,73.0,0.97,1083.0,Yoga,30.4,3.4,4.0,2.0,12.32,1116.4948453608247,0.06343283582089553,115.0,0.4608695652173913
47.0,Male,77.9,1.76,164.0,139.0,59.0,1.29,1233.0,Cardio,34.0,2.8,2.0,1.0,15.38,955.813953488372,0.035943517329910135,105.0,0.7619047619047619
35.0,Male,68.5,1.73,175.0,142.0,58.0,1.2,840.0,Cardio,19.3,2.1,2.0,3.0,12.32,700.0,0.030656934306569343,117.0,0.717948717948718
59.0,Female,65.3,1.56,164.0,124.0,56.0,0.85,917.0,Cardio,29.4,3.7,2.0,2.0,18.27,1078.8235294117646,0.056661562021439515,108.0,0.6296296296296297
28.0,Female,77.2,1.86,180.0,133.0,65.0,1.55,1710.0,Strength,26.5,1.6,4.0,3.0,17.34,1103.225806451613,0.02072538860103627,115.0,0.591304347826087
32.0,Female,113.1,1.73,165.0,135.0,58.0,1.5,1081.0,Yoga,26.2,3.3,4.0,1.0,12.32,720.6666666666666,0.029177718832891247,107.0,0.719626168224299
27.0,Female,53.7,1.75,167.0,137.0,74.0,2.0,788.0,Yoga,13.3,2.6,3.0,2.0,16.24,394.0,0.048417132216014895,93.0,0.6774193548387096
25.0,Male,61.3,1.77,173.0,167.0,50.0,1.88,1760.0,Strength,35.0,3.1,4.0,2.0,17.69,936.1702127659574,0.05057096247960849,123.0,0.9512195121951219
38.0,Male,41.1,1.67,184.0,133.0,74.0,0.63,804.0,HIIT,25.6,2.8,5.0,3.0,14.26,1276.1904761904761,0.0681265206812652,110.0,0.5363636363636364
36.0,Male,78.2,1.63,191.0,169.0,74.0,2.0,1381.0,Cardio,23.1,2.7,3.0,2.0,21.82,690.5,0.03452685421994885,117.0,0.811965811965812
35.0,Male,94.6,1.69,167.0,158.0,57.0,0.75,1534.0,Yoga,33.1,2.0,4.0,2.0,22.21,2045.3333333333333,0.021141649048625793,110.0,0.9181818181818182
28.0,Female,68.8,1.73,198.0,169.0,66.0,1.46,1279.0,Yoga,31.4,1.6,3.0,1.0,12.38,876.027397260274,0.023255813953488375,132.0,0.7803030303030303
27.0,Female,43.4,1.71,184.0,165.0,71.0,1.24,945.0,Strength,10.0,3.6,2.0,2.0,25.15,762.0967741935484,0.08294930875576037,113.0,0.831858407079646
37.0,Female,40.0,1.81,164.0,139.0,62.0,1.35,658.0,Strength,15.4,2.8,4.0,1.0,18.69,487.4074074074074,0.06999999999999999,102.0,0.7549019607843137
40.0,Female,40.0,1.74,173.0,164.0,72.0,1.33,1194.0,HIIT,22.7,1.5,4.0,1.0,12.32,897.7443609022556,0.0375,101.0,0.9108910891089109
24.0,Male,70.3,1.87,191.0,127.0,62.0,1.75,1285.0,Yoga,23.9,1.5,2.0,3.0,14.32,734.2857142857143,0.021337126600284497,129.0,0.5038759689922481
18.0,Male,64.7,1.67,167.0,152.0,74.0,1.38,1506.0,HIIT,26.0,1.7,4.0,3.0,19.63,1091.304347826087,0.026275115919629055,93.0,0.8387096774193549
59.0,Male,61.0,1.62,191.0,162.0,74.0,1.69,499.0,HIIT,14.6,1.8,3.0,3.0,21.37,295.26627218934914,0.029508196721311476,117.0,0.7521367521367521
37.0,Female,44.2,1.61,168.0,164.0,73.0,1.13,1011.0,Yoga,28.8,2.5,4.0,3.0,14.92,894.6902654867257,0.05656108597285067,95.0,0.9578947368421052
18.0,Male,77.8,1.76,183.0,157.0,74.0,1.27,1086.0,HIIT,24.6,3.3,3.0,1.0,16.37,855.1181102362204,0.04241645244215938,109.0,0.7614678899082569
53.0,Male,53.5,1.71,195.0,169.0,54.0,1.04,900.0,Yoga,25.1,2.7,3.0,2.0,33.56,865.3846153846154,0.05046728971962617,141.0,0.8156028368794326
44.0,Male,63.7,1.62,176.0,166.0,54.0,1.16,1142.0,Cardio,23.0,3.2,5.0,2.0,12.32,984.4827586206898,0.05023547880690738,122.0,0.9180327868852459
28.0,Female,64.1,1.82,170.0,120.0,57.0,1.53,686.0,Yoga,16.3,2.7,2.0,2.0,13.85,448.3660130718954,0.042121684867394704,113.0,0.5575221238938053
33.0,Female,54.5,1.67,196.0,148.0,73.0,1.21,819.0,Strength,29.4,3.1,3.0,1.0,15.16,676.8595041322315,0.05688073394495413,123.0,0.6097560975609756
30.0,Female,40.0,1.93,180.0,143.0,74.0,1.94,916.0,Yoga,17.2,2.3,2.0,1.0,12.32,472.16494845360825,0.057499999999999996,106.0,0.6509433962264151
25.0,Female,68.8,1.73,182.0,133.0,74.0,1.65,851.0,Strength,28.8,1.8,3.0,3.0,12.32,515.7575757575758,0.02616279069767442,108.0,0.5462962962962963
18.0,Female,50.6,1.74,162.0,153.0,74.0,1.25,634.0,Strength,29.3,1.5,4.0,2.0,17.25,507.2,0.029644268774703556,88.0,0.8977272727272727
53.0,Female,68.9,1.6,191.0,155.0,70.0,0.89,874.0,Yoga,10.2,1.6,3.0,2.0,27.19,982.0224719101124,0.023222060957910014,121.0,0.7024793388429752
25.0,Male,100.4,1.76,173.0,169.0,58.0,0.85,1465.0,Cardio,30.4,1.8,3.0,1.0,17.45,1723.5294117647059,0.01792828685258964,115.0,0.9652173913043478
58.0,Female,105.7,1.65,171.0,136.0,71.0,1.22,841.0,Cardio,32.0,3.4,3.0,3.0,13.66,689.344262295082,0.03216650898770104,100.0,0.65
18.0,Female,61.9,1.58,184.0,141.0,65.0,1.63,900.0,Yoga,25.2,3.7,2.0,1.0,18.23,552.1472392638037,0.05977382875605816,119.0,0.6386554621848739
50.0,Female,60.4,1.72,184.0,124.0,74.0,2.0,494.0,Yoga,27.9,3.0,4.0,2.0,20.81,247.0,0.049668874172185434,110.0,0.45454545454545453
23.0,Male,56.2,1.58,184.0,141.0,71.0,2.0,640.0,Cardio,25.2,1.5,4.0,1.0,18.69,320.0,0.02669039145907473,113.0,0.6194690265486725
18.0,Female,42.6,1.56,180.0,169.0,62.0,1.27,1497.0,Strength,27.1,3.6,4.0,1.0,12.46,1178.740157480315,0.08450704225352113,118.0,0.9067796610169492
59.0,Female,97.4,1.57,199.0,153.0,70.0,0.73,877.0,Yoga,18.1,3.3,4.0,1.0,27.67,1201.3698630136987,0.03388090349075975,129.0,0.6434108527131783
32.0,Male,58.7,1.73,161.0,130.0,69.0,1.07,733.0,Strength,28.6,1.9,3.0,3.0,12.87,685.0467289719626,0.03236797274275979,92.0,0.6630434782608695
21.0,Male,46.4,2.0,198.0,135.0,74.0,1.0,497.0,Cardio,29.7,1.8,2.0,1.0,23.07,497.0,0.03879310344827586,124.0,0.49193548387096775
32.0,Male,57.4,1.66,189.0,136.0,62.0,1.55,1068.0,HIIT,24.6,3.4,2.0,2.0,18.69,689.0322580645161,0.059233449477351915,127.0,0.5826771653543307
38.0,Male,87.9,1.75,183.0,130.0,74.0,1.54,1273.0,HIIT,24.2,1.6,3.0,1.0,12.32,826.6233766233767,0.01820250284414107,109.0,0.5137614678899083
40.0,Male,87.8,1.64,161.0,145.0,59.0,1.63,849.0,Cardio,22.5,2.6,4.0,2.0,17.55,520.8588957055215,0.029612756264236904,102.0,0.8431372549019608
52.0,Female,62.4,1.91,191.0,161.0,63.0,2.0,1783.0,Yoga,27.3,3.2,2.0,1.0,15.2,891.5,0.05128205128205129,128.0,0.765625
20.0,Female,65.7,1.81,189.0,165.0,55.0,1.66,733.0,Strength,35.0,3.5,4.0,2.0,25.06,441.566265060241,0.0532724505327245,134.0,0.8208955223880597
23.0,Female,51.4,2.0,182.0,158.0,65.0,1.07,738.0,Strength,31.7,2.6,4.0,2.0,15.31,689.7196261682243,0.05058365758754864,117.0,0.7948717948717948
34.0,Female,75.2,2.0,196.0,141.0,73.0,1.13,753.0,HIIT,33.8,3.6,4.0,2.0,16.39,666.3716814159293,0.047872340425531915,123.0,0.5528455284552846
34.0,Male,77.7,1.81,187.0,149.0,54.0,1.08,842.0,Strength,33.0,3.0,2.0,3.0,12.32,779.6296296296296,0.03861003861003861,133.0,0.7142857142857143
23.0,Female,40.0,1.89,162.0,126.0,60.0,0.74,1237.0,Cardio,24.7,2.9,3.0,1.0,17.09,1671.6216216216217,0.0725,102.0,0.6470588235294118
43.0,Female,80.5,1.68,190.0,135.0,58.0,1.1,1099.0,Yoga,21.7,2.1,5.0,1.0,25.52,999.090909090909,0.026086956521739132,132.0,0.5833333333333334
18.0,Male,40.0,1.78,167.0,133.0,62.0,0.86,963.0,Yoga,16.9,3.7,4.0,3.0,21.42,1119.7674418604652,0.0925,105.0,0.6761904761904762
28.0,Female,109.4,1.58,170.0,165.0,74.0,1.94,619.0,HIIT,21.9,2.2,5.0,1.0,21.16,319.07216494845363,0.02010968921389397,96.0,0.9479166666666666
57.0,Female,40.0,1.58,165.0,140.0,55.0,1.33,1783.0,Strength,24.7,2.6,4.0,1.0,14.94,1340.6015037593984,0.065,110.0,0.7727272727272727
18.0,Male,40.0,1.8,168.0,146.0,58.0,0.5,729.0,Strength,32.5,3.7,3.0,3.0,12.32,1458.0,0.0925,110.0,0.8
44.0,Female,79.5,1.73,184.0,155.0,56.0,1.57,1058.0,Yoga,17.8,2.6,4.0,2.0,25.45,673.8853503184713,0.03270440251572327,128.0,0.7734375
21.0,Female,68.5,1.61,191.0,169.0,74.0,1.18,1278.0,Yoga,19.9,3.1,3.0,2.0,18.59,1083.0508474576272,0.04525547445255475,117.0,0.811965811965812
39.0,Female,65.6,1.75,164.0,158.0,66.0,1.09,1593.0,Cardio,23.7,3.1,4.0,2.0,23.89,1461.4678899082567,0.04725609756097562,98.0,0.9387755102040817
44.0,Female,87.5,1.88,173.0,132.0,66.0,1.21,1643.0,Strength,26.9,3.1,2.0,2.0,21.72,1357.8512396694216,0.03542857142857143,107.0,0.616822429906542
56.0,Male,54.5,1.76,196.0,148.0,74.0,1.4,659.0,HIIT,32.1,2.8,4.0,2.0,27.02,470.7142857142857,0.05137614678899082,122.0,0.6065573770491803
33.0,Female,55.4,1.6,185.0,144.0,67.0,2.0,1015.0,HIIT,30.6,2.7,4.0,3.0,20.82,507.5,0.04873646209386282,118.0,0.652542372881356
32.0,Male,85.7,1.53,185.0,133.0,52.0,1.02,1108.0,Cardio,24.0,3.4,3.0,3.0,14.19,1086.2745098039215,0.0396732788798133,133.0,0.6090225563909775
34.0,Female,58.2,1.7,189.0,134.0,55.0,0.73,785.0,HIIT,24.0,1.6,4.0,2.0,12.46,1075.3424657534247,0.027491408934707903,134.0,0.5895522388059702
30.0,Male,72.5,1.91,189.0,142.0,58.0,1.44,976.0,Cardio,28.2,3.6,2.0,2.0,26.6,677.7777777777778,0.0496551724137931,131.0,0.6412213740458015
26.0,Female,77.2,1.64,168.0,162.0,64.0,1.25,438.0,Strength,22.7,2.4,4.0,2.0,30.85,350.4,0.031088082901554404,104.0,0.9423076923076923
20.0,Male,90.3,1.68,169.0,135.0,59.0,1.1,758.0,Cardio,10.5,1.7,4.0,1.0,31.04,689.090909090909,0.018826135105204873,110.0,0.6909090909090909
42.0,Female,95.2,1.76,178.0,158.0,56.0,1.21,770.0,Cardio,25.3,2.0,2.0,3.0,16.06,636.3636363636364,0.021008403361344536,122.0,0.8360655737704918
26.0,Male,75.0,1.91,181.0,168.0,74.0,1.1,943.0,HIIT,24.8,2.0,3.0,2.0,21.87,857.2727272727273,0.02666666666666667,107.0,0.8785046728971962
26.0,Male,61.5,1.51,185.0,155.0,74.0,1.35,1079.0,Cardio,31.4,3.4,4.0,2.0,21.29,799.2592592592592,0.055284552845528454,111.0,0.7297297297297297
28.0,Female,101.9,1.5,196.0,164.0,56.0,1.87,1211.0,Cardio,23.8,3.2,2.0,2.0,15.07,647.5935828877004,0.03140333660451423,140.0,0.7714285714285715
54.0,Female,41.4,1.6,163.0,169.0,71.0,1.62,1385.0,Yoga,10.0,1.6,5.0,3.0,20.92,854.9382716049382,0.03864734299516909,92.0,1.065217391304348
18.0,Male,71.3,1.78,167.0,129.0,72.0,0.86,1238.0,Strength,20.6,1.5,4.0,3.0,34.18,1439.5348837209303,0.021037868162692847,95.0,0.6
42.0,Male,46.2,1.72,167.0,130.0,69.0,1.19,945.0,HIIT,24.6,2.9,2.0,3.0,19.47,794.1176470588235,0.06277056277056277,98.0,0.6224489795918368
24.0,Male,64.0,1.83,187.0,155.0,74.0,1.79,406.0,Yoga,27.7,1.5,3.0,2.0,31.31,226.81564245810054,0.0234375,113.0,0.7168141592920354
54.0,Male,47.2,1.75,160.0,134.0,68.0,1.18,1001.0,Yoga,23.9,1.9,4.0,1.0,20.0,848.3050847457628,0.04025423728813559,92.0,0.717391304347826
53.0,Male,95.5,1.52,164.0,169.0,52.0,1.31,1009.0,Yoga,21.8,1.9,3.0,3.0,12.32,770.2290076335878,0.019895287958115182,112.0,1.0446428571428572
33.0,Female,40.0,1.79,194.0,162.0,60.0,1.39,1012.0,Cardio,23.7,2.8,4.0,2.0,13.81,728.0575539568346,0.06999999999999999,134.0,0.7611940298507462
52.0,Female,81.1,1.74,184.0,168.0,74.0,1.37,1080.0,Strength,23.6,3.4,5.0,1.0,12.32,788.3211678832116,0.04192355117139334,110.0,0.8545454545454545
51.0,Female,72.1,1.73,162.0,160.0,70.0,1.21,1186.0,Cardio,17.6,3.2,3.0,2.0,12.66,980.1652892561983,0.04438280166435507,92.0,0.9782608695652174
47.0,Male,100.5,1.56,185.0,133.0,64.0,0.87,872.0,Cardio,22.1,1.5,4.0,2.0,18.69,1002.2988505747127,0.014925373134328358,121.0,0.5702479338842975
55.0,Female,129.9,1.89,177.0,157.0,66.0,0.81,1154.0,Cardio,15.2,2.4,4.0,2.0,20.1,1424.6913580246912,0.018475750577367205,111.0,0.8198198198198198
28.0,Male,75.7,1.85,160.0,157.0,64.0,1.59,1179.0,Strength,29.7,1.5,3.0,2.0,37.5,741.5094339622641,0.019815059445178335,96.0,0.96875
18.0,Female,69.0,1.66,196.0,141.0,56.0,1.46,1251.0,Yoga,25.7,2.4,4.0,2.0,18.23,856.8493150684932,0.034782608695652174,140.0,0.6071428571428571
19.0,Male,72.5,1.73,184.0,135.0,71.0,1.12,1392.0,HIIT,11.9,3.5,3.0,1.0,29.87,1242.8571428571427,0.04827586206896552,113.0,0.5663716814159292
30.0,Female,50.8,1.81,196.0,132.0,74.0,1.28,794.0,Yoga,14.5,3.2,3.0,3.0,22.58,620.3125,0.06299212598425198,122.0,0.47540983606557374
40.0,Female,68.2,1.5,197.0,153.0,71.0,1.24,484.0,Cardio,24.1,3.5,4.0,2.0,12.45,390.3225806451613,0.05131964809384164,126.0,0.6507936507936508
49.0,Female,105.0,1.63,170.0,139.0,70.0,1.53,1065.0,Cardio,24.0,1.5,4.0,2.0,18.89,696.0784313725491,0.014285714285714285,100.0,0.69
57.0,Female,129.9,1.88,162.0,148.0,56.0,1.71,1233.0,Strength,24.0,1.8,3.0,1.0,18.69,721.0526315789474,0.013856812933025403,106.0,0.8679245283018868
27.0,Female,61.1,1.59,181.0,139.0,68.0,1.09,669.0,Yoga,16.7,1.5,3.0,2.0,12.32,613.7614678899082,0.024549918166939442,113.0,0.6283185840707964
27.0,Male,65.3,1.81,176.0,169.0,64.0,1.37,1783.0,Yoga,28.5,1.5,3.0,3.0,16.6,1301.4598540145985,0.022970903522205207,112.0,0.9375
50.0,Male,62.5,1.67,172.0,121.0,56.0,1.14,1415.0,Cardio,20.9,2.5,5.0,2.0,28.47,1241.2280701754387,0.04,116.0,0.5603448275862069
59.0,Male,62.4,1.71,197.0,146.0,74.0,1.47,705.0,Cardio,32.0,2.4,4.0,2.0,19.22,479.5918367346939,0.038461538461538464,123.0,0.5853658536585366
26.0,Male,72.4,1.68,196.0,169.0,53.0,2.0,1082.0,HIIT,29.8,2.5,2.0,3.0,21.68,541.0,0.03453038674033149,143.0,0.8111888111888111
55.0,Female,93.1,1.82,172.0,148.0,60.0,1.22,1039.0,HIIT,17.3,2.6,4.0,1.0,20.51,851.6393442622951,0.027926960257787327,112.0,0.7857142857142857
48.0,Female,122.3,1.71,183.0,120.0,63.0,0.79,992.0,Strength,10.0,2.6,4.0,1.0,18.9,1255.6962025316454,0.02125919869174162,120.0,0.475
29.0,Female,70.8,1.85,160.0,142.0,52.0,1.5,1624.0,Yoga,14.2,3.5,2.0,3.0,15.46,1082.6666666666667,0.04943502824858757,108.0,0.8333333333333334
52.0,Male,51.5,1.6,184.0,162.0,65.0,1.46,1339.0,Cardio,25.2,3.2,4.0,3.0,12.32,917.1232876712329,0.06213592233009709,119.0,0.8151260504201681
18.0,Female,57.1,1.61,198.0,129.0,66.0,0.94,1064.0,Cardio,31.7,2.4,2.0,3.0,19.32,1131.9148936170213,0.04203152364273205,132.0,0.4772727272727273
36.0,Female,64.4,1.97,166.0,153.0,59.0,1.45,1132.0,HIIT,27.9,2.9,3.0,1.0,23.33,780.6896551724138,0.04503105590062111,107.0,0.8785046728971962
52.0,Male,63.0,1.72,184.0,131.0,54.0,1.48,804.0,Cardio,21.5,1.5,4.0,3.0,34.06,543.2432432432432,0.023809523809523808,130.0,0.5923076923076923
29.0,Male,77.2,1.89,192.0,152.0,58.0,2.0,858.0,HIIT,25.6,3.2,3.0,2.0,19.23,429.0,0.04145077720207254,134.0,0.7014925373134329
18.0,Female,40.0,1.66,190.0,147.0,50.0,1.6,1287.0,Cardio,27.6,1.9,5.0,3.0,22.99,804.375,0.0475,140.0,0.6928571428571428
30.0,Female,76.3,2.0,193.0,132.0,59.0,1.11,548.0,HIIT,34.9,3.2,3.0,1.0,17.54,493.69369369369366,0.041939711664482314,134.0,0.5447761194029851
29.0,Female,71.2,1.8,176.0,139.0,68.0,1.4,354.0,Cardio,10.0,3.4,2.0,3.0,31.75,252.85714285714286,0.047752808988764044,108.0,0.6574074074074074
55.0,Male,104.9,1.56,187.0,155.0,58.0,0.87,1260.0,Strength,27.8,3.5,3.0,1.0,12.68,1448.2758620689656,0.03336510962821735,129.0,0.751937984496124
34.0,Female,102.1,1.53,178.0,152.0,50.0,2.0,1783.0,Strength,26.5,2.1,3.0,1.0,38.34,891.5,0.020568070519098924,128.0,0.796875
31.0,Female,63.6,1.57,165.0,169.0,74.0,1.09,1148.0,Strength,15.1,3.4,4.0,1.0,13.15,1053.2110091743118,0.05345911949685534,91.0,1.043956043956044
26.0,Male,68.6,1.7,172.0,167.0,57.0,1.32,501.0,Yoga,25.4,1.5,3.0,2.0,18.29,379.5454545454545,0.02186588921282799,115.0,0.9565217391304348
33.0,Male,46.0,1.71,163.0,145.0,54.0,1.29,671.0,Yoga,21.4,3.1,2.0,3.0,14.68,520.1550387596899,0.06739130434782609,109.0,0.8348623853211009
39.0,Female,88.6,1.8,181.0,158.0,71.0,1.29,1296.0,Strength,24.3,2.8,4.0,1.0,18.69,1004.6511627906976,0.03160270880361174,110.0,0.7909090909090909
36.0,Male,79.7,1.75,168.0,132.0,74.0,1.67,445.0,Strength,23.9,3.4,4.0,2.0,25.28,266.4670658682635,0.04265997490589711,94.0,0.6170212765957447
33.0,Female,108.7,1.75,199.0,131.0,74.0,0.86,1080.0,Yoga,24.1,1.9,3.0,1.0,16.46,1255.8139534883721,0.01747930082796688,125.0,0.456
45.0,Female,61.4,1.76,194.0,120.0,68.0,1.22,909.0,Strength,21.4,2.8,2.0,1.0,21.75,745.0819672131148,0.04560260586319218,126.0,0.4126984126984127
21.0,Female,69.2,1.87,168.0,127.0,68.0,1.47,1275.0,Yoga,24.1,2.9,5.0,3.0,14.59,867.3469387755102,0.04190751445086705,100.0,0.59
52.0,Male,67.4,1.72,160.0,134.0,51.0,1.49,1307.0,Strength,17.0,2.6,2.0,2.0,15.39,877.1812080536913,0.03857566765578635,109.0,0.7614678899082569
29.0,Female,40.0,1.64,178.0,130.0,69.0,1.15,1093.0,HIIT,27.4,3.4,3.0,2.0,14.89,950.4347826086957,0.08499999999999999,109.0,0.5596330275229358
47.0,Female,46.0,1.58,172.0,147.0,72.0,1.37,1098.0,Strength,28.5,3.7,2.0,3.0,15.45,801.4598540145985,0.08043478260869566,100.0,0.75
34.0,Male,89.1,1.78,174.0,120.0,51.0,1.52,574.0,Cardio,27.6,1.5,4.0,2.0,20.61,377.63157894736844,0.016835016835016835,123.0,0.5609756097560976
57.0,Male,70.4,1.72,181.0,161.0,57.0,1.3,983.0,Yoga,29.9,3.6,3.0,2.0,22.21,756.1538461538461,0.05113636363636363,124.0,0.8387096774193549
24.0,Male,65.7,1.84,165.0,146.0,74.0,1.59,954.0,Cardio,17.8,2.8,5.0,2.0,16.06,600.0,0.0426179604261796,91.0,0.7912087912087912
26.0,Male,82.2,1.69,189.0,139.0,70.0,1.45,1184.0,Yoga,10.0,2.5,5.0,2.0,18.01,816.551724137931,0.03041362530413625,119.0,0.5798319327731093
32.0,Female,52.2,1.73,196.0,134.0,74.0,2.0,684.0,Strength,27.4,2.0,3.0,1.0,21.27,342.0,0.038314176245210725,122.0,0.4918032786885246
54.0,Male,128.7,1.91,192.0,146.0,58.0,1.97,1049.0,Cardio,22.9,2.7,4.0,2.0,23.32,532.4873096446701,0.020979020979020983,134.0,0.6567164179104478
18.0,Female,65.3,1.64,196.0,169.0,74.0,0.9,921.0,Strength,25.8,3.3,5.0,2.0,20.03,1023.3333333333333,0.05053598774885146,122.0,0.7786885245901639
18.0,Female,110.3,1.76,168.0,169.0,55.0,1.86,1391.0,Strength,33.0,3.5,5.0,3.0,16.38,747.8494623655913,0.03173164097914778,113.0,1.008849557522124
54.0,Male,42.7,1.72,191.0,153.0,74.0,2.0,987.0,Yoga,13.6,1.5,5.0,2.0,19.11,493.5,0.0351288056206089,117.0,0.6752136752136753
35.0,Female,98.0,1.59,179.0,141.0,62.0,1.04,729.0,Cardio,14.2,1.5,3.0,1.0,18.32,700.9615384615385,0.015306122448979591,117.0,0.6752136752136753
37.0,Female,94.5,1.84,160.0,158.0,61.0,1.2,1063.0,HIIT,26.6,2.6,3.0,2.0,12.32,885.8333333333334,0.027513227513227514,99.0,0.9797979797979798
30.0,Female,57.6,1.66,169.0,160.0,67.0,1.86,1332.0,Yoga,30.9,2.7,4.0,2.0,30.42,716.1290322580645,0.046875,102.0,0.9117647058823529
31.0,Male,40.0,1.74,194.0,155.0,68.0,1.4,716.0,HIIT,30.6,1.5,4.0,3.0,20.16,511.42857142857144,0.0375,126.0,0.6904761904761905
28.0,Male,40.3,1.69,166.0,169.0,69.0,0.5,864.0,Cardio,24.9,2.6,3.0,3.0,20.42,1728.0,0.06451612903225808,97.0,1.0309278350515463
53.0,Male,60.8,1.66,199.0,121.0,69.0,1.12,926.0,Strength,26.5,3.6,4.0,1.0,12.32,826.7857142857142,0.05921052631578948,130.0,0.4
56.0,Male,72.0,1.77,191.0,168.0,62.0,1.55,1144.0,Cardio,30.0,2.7,2.0,2.0,23.34,738.0645161290322,0.037500000000000006,129.0,0.8217054263565892
44.0,Male,94.4,1.75,163.0,154.0,58.0,1.66,881.0,HIIT,24.1,2.9,3.0,3.0,12.32,530.722891566265,0.030720338983050845,105.0,0.9142857142857143
38.0,Male,71.0,1.84,190.0,120.0,53.0,1.93,1700.0,Cardio,24.7,3.1,3.0,3.0,21.97,880.8290155440415,0.04366197183098592,137.0,0.48905109489051096
34.0,Female,77.9,1.87,183.0,169.0,59.0,1.28,691.0,Strength,24.0,3.4,2.0,1.0,15.67,539.84375,0.043645699614890884,124.0,0.8870967741935484
48.0,Male,52.6,1.63,182.0,129.0,54.0,2.0,1310.0,Strength,25.1,1.5,3.0,1.0,14.53,655.0,0.028517110266159697,128.0,0.5859375
48.0,Female,62.9,1.67,198.0,164.0,64.0,0.84,1098.0,HIIT,24.5,3.3,5.0,1.0,24.26,1307.142857142857,0.05246422893481717,134.0,0.746268656716418
33.0,Male,59.6,1.6,187.0,127.0,69.0,1.41,573.0,Cardio,22.7,2.2,3.0,1.0,21.54,406.3829787234043,0.03691275167785235,118.0,0.4915254237288136
46.0,Female,50.0,1.5,182.0,149.0,64.0,1.44,929.0,Cardio,23.8,3.3,2.0,3.0,16.09,645.1388888888889,0.066,118.0,0.7203389830508474
32.0,Female,104.3,1.83,160.0,146.0,64.0,1.83,1122.0,Yoga,22.1,2.8,4.0,2.0,16.99,613.1147540983607,0.026845637583892617,96.0,0.8541666666666666
36.0,Female,61.2,1.93,166.0,145.0,55.0,0.77,1015.0,HIIT,18.8,1.5,4.0,2.0,12.32,1318.1818181818182,0.024509803921568627,111.0,0.8108108108108109
36.0,Female,82.5,1.66,166.0,134.0,50.0,0.95,640.0,Yoga,11.2,3.4,5.0,2.0,21.01,673.6842105263158,0.041212121212121214,116.0,0.7241379310344828
57.0,Female,58.3,1.73,164.0,132.0,50.0,1.48,492.0,HIIT,27.7,3.6,3.0,1.0,19.23,332.43243243243245,0.061749571183533455,114.0,0.7192982456140351
45.0,Male,61.6,1.95,176.0,146.0,64.0,1.12,1049.0,Strength,25.1,2.4,4.0,1.0,30.72,936.6071428571428,0.03896103896103896,112.0,0.7321428571428571
44.0,Male,64.2,1.7,181.0,139.0,62.0,1.3,1201.0,Yoga,23.2,3.3,2.0,2.0,15.79,923.8461538461538,0.051401869158878497,119.0,0.6470588235294118
31.0,Male,53.0,1.83,182.0,149.0,55.0,1.33,821.0,Strength,23.6,3.4,4.0,3.0,22.89,617.2932330827067,0.06415094339622641,127.0,0.7401574803149606
50.0,Female,69.6,1.9,172.0,127.0,74.0,1.37,303.0,Strength,26.2,1.5,3.0,1.0,29.91,221.16788321167883,0.021551724137931036,98.0,0.5408163265306123
38.0,Female,81.1,1.92,190.0,125.0,61.0,1.18,690.0,Yoga,26.1,3.1,4.0,3.0,17.99,584.7457627118645,0.03822441430332923,129.0,0.49612403100775193
49.0,Female,65.7,1.77,182.0,139.0,74.0,1.18,744.0,HIIT,26.8,3.1,2.0,2.0,23.0,630.5084745762712,0.0471841704718417,108.0,0.6018518518518519
21.0,Male,81.8,1.83,182.0,163.0,53.0,2.0,1159.0,Cardio,29.2,2.7,4.0,1.0,22.27,579.5,0.03300733496332519,129.0,0.8527131782945736
28.0,Female,91.2,1.77,164.0,162.0,55.0,1.28,648.0,Strength,25.4,3.3,2.0,2.0,18.88,506.25,0.036184210526315784,109.0,0.981651376146789
52.0,Female,98.5,1.96,183.0,169.0,50.0,1.98,1515.0,Strength,24.3,2.2,5.0,1.0,35.08,765.1515151515151,0.022335025380710662,133.0,0.8947368421052632
22.0,Male,88.9,1.6,182.0,148.0,74.0,1.39,1386.0,HIIT,28.9,2.5,3.0,3.0,32.24,997.1223021582734,0.028121484814398197,108.0,0.6851851851851852
43.0,Male,88.5,1.72,185.0,131.0,67.0,1.48,1140.0,Cardio,23.6,3.3,4.0,1.0,28.7,770.2702702702703,0.037288135593220334,118.0,0.5423728813559322
46.0,Male,85.9,1.7,180.0,148.0,66.0,1.77,1088.0,HIIT,13.8,3.4,2.0,2.0,21.8,614.6892655367232,0.039580908032596035,114.0,0.7192982456140351
18.0,Male,56.5,1.86,193.0,129.0,54.0,1.4,901.0,HIIT,20.6,3.5,4.0,2.0,13.7,643.5714285714287,0.061946902654867256,139.0,0.539568345323741
43.0,Female,65.2,1.97,184.0,121.0,72.0,1.1,594.0,HIIT,23.2,2.8,3.0,2.0,17.03,540.0,0.042944785276073615,112.0,0.4375
18.0,Male,71.9,1.54,170.0,121.0,59.0,1.48,658.0,HIIT,18.9,2.6,4.0,2.0,24.65,444.5945945945946,0.036161335187760775,111.0,0.5585585585585585
